GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1992.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12268892.0,11689840.0,95.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1992.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12268892.0,10747080.0,88.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1992.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12268892.0,754234.0,6.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1992.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12268892.0,776642.0,6.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1992.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12268892.0,10067500.0,82.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1992.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12268892.0,10375053.0,85.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1992.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12268892.0,9777604.0,80.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1991.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4776034.0,3626450.0,76.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1991.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12290332.0,11759112.0,96.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1991.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12290332.0,10865870.0,88.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1991.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12290332.0,546905.0,4.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1991.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12290332.0,571237.0,5.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1991.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12290332.0,10248295.0,83.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1991.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12290332.0,10564689.0,86.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1991.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12290332.0,9981766.0,81.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1990.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4744642.0,3419412.0,72.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1990.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12378437.0,11805182.0,95.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1990.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12378437.0,10918425.0,88.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1990.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12378437.0,0.0,0.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1990.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12378437.0,0.0,0.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1990.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12378437.0,10435992.0,84.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1990.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12378437.0,10906661.0,88.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1990.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12378437.0,9486036.0,77.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1989.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4844693.0,3510436.0,72.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1989.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12227382.0,11196703.0,92.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1989.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12227382.0,10522375.0,86.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1989.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12227382.0,0.0,0.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1989.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12227382.0,10118858.0,83.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1989.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12227382.0,10964832.0,90.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1989.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12227382.0,8917613.0,73.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1988.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4940885.0,3509846.0,71.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1988.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12198836.0,11040277.0,91.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1988.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12198836.0,10223191.0,84.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1988.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12198836.0,0.0,0.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1988.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12198836.0,9863645.0,81.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1988.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12198836.0,11218235.0,92.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1988.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12198836.0,7563727.0,62.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1987.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4964468.0,3513644.0,71.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1987.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12079789.0,10932591.0,91.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1987.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12079789.0,10079276.0,83.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1987.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12079789.0,0.0,0.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1987.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12079789.0,9011319.0,75.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1987.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12079789.0,11111229.0,92.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1987.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12079789.0,6163073.0,51.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1986.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,5063802.0,3588665.0,71.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1986.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12085784.0,10667805.0,88.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1986.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12085784.0,9995245.0,83.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1986.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12085784.0,0.0,0.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1986.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12085784.0,9146513.0,76.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1986.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12085784.0,10888285.0,90.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1986.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12085784.0,6375646.0,53.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1985.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,5195235.0,3677343.0,71.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1985.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12185116.0,10586788.0,87.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1985.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12185116.0,9750433.0,80.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1985.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12185116.0,0.0,0.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1985.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12185116.0,8932113.0,73.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1985.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12185116.0,10820690.0,89.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1985.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12185116.0,6237897.0,51.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1984.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,5387872.0,3871100.0,72.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1984.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12242057.0,10686723.0,87.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1984.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12242057.0,9996501.0,82.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1984.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12242057.0,8559916.0,70.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1984.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12242057.0,10909121.0,89.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1984.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12242057.0,5711376.0,47.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1983.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,5523054.0,3886922.0,70.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1983.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12373642.0,10231037.0,83.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1983.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12373642.0,9438111.0,76.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1983.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12373642.0,8019078.0,65.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1983.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12373642.0,10521281.0,85.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1983.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12373642.0,5212514.0,42.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1982.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,5782334.0,4069440.0,70.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1982.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12623882.0,10304357.0,82.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1982.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12623882.0,9450736.0,75.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1982.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12623882.0,7361901.0,58.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1982.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12623882.0,9941483.0,79.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1982.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12623882.0,4598508.0,36.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1981.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,5839965.0,3940110.0,67.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1981.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12655310.0,10197748.0,81.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1981.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12655310.0,9234984.0,73.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1981.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12655310.0,7241784.0,57.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1981.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12655310.0,8286842.0,65.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1981.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12655310.0,4314810.0,34.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1980.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,5918068.0,2176888.0,37.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1980.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12760389.0,8513058.0,67.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1980.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12760389.0,7613821.0,60.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1980.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12760389.0,6503998.0,51.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1980.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12760389.0,7513867.0,59.0
WB_LONG,WB_LONG_HIC_OECD,High income: oecd,1980.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,12760389.0,3781049.0,30.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,8385555.0,1667367.0,20.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,8552835.0,0.0,0.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,8385555.0,1024996.0,12.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,8552835.0,0.0,0.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25286085.0,19121319.0,76.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,18996608.0,78.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,16620440.0,68.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,25286085.0,1450593.0,6.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,16620440.0,68.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,16620440.0,68.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,17187467.0,70.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,IPV2,"Inactivated polio-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,8713950.0,36.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,15509850.0,64.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,22792250.0,9596804.0,42.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,MENA_C,"Meningococcal A conjugate vaccine, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16738497.0,3657581.0,22.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,PAB,Protection at birth (PAB) against neonatal tetanus,PAB,PAB Estimates,25286085.0,19909248.0,79.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,PCV3,"Pneumococcal conjugate vaccine, final dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,14847539.0,61.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,POL3,"Polio, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,16727972.0,69.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,PRHPV1_F,"HPV Vaccination program coverage, first dose, females",HPV,HPV Estimates,8385555.0,2475284.0,30.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,PRHPV1_M,"HPV Vaccination program coverage, first dose, males",HPV,HPV Estimates,8552835.0,0.0,0.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,PRHPVC_F,"HPV Vaccination program coverage, last dose, females",HPV,HPV Estimates,8385555.0,1717346.0,20.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,PRHPVC_M,"HPV Vaccination program coverage, last dose, males",HPV,HPV Estimates,8552835.0,0.0,0.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,RCV1,"Rubella-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,5969308.0,24.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,ROTAC,"Rotavirus, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24387752.0,14088635.0,58.0
WB_LONG,WB_LONG_LIC,Low income,2023.0,YFV,Yellow fever vaccine,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16274923.0,6856903.0,42.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,15HPV1_F,"HPV Vaccination coverage by age 15, first dose, females",HPV,HPV Estimates,8184413.0,1520816.0,19.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,15HPV1_M,"HPV Vaccination coverage by age 15, first dose, males",HPV,HPV Estimates,8346252.0,0.0,0.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,15HPVC_F,"HPV Vaccination coverage by age 15, last dose, females",HPV,HPV Estimates,8184413.0,850356.0,10.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,15HPVC_M,"HPV Vaccination coverage by age 15, last dose, males",HPV,HPV Estimates,8346252.0,0.0,0.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,BCG,BCG,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24848648.0,19053621.0,77.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,DTPCV1,"DTP-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,23921888.0,18597133.0,78.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,DTPCV3,"DTP-containing vaccine, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,23921888.0,16171515.0,68.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,HEPB_BD,"HepB, birth dose (given within 24 hours of birth)",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,24848648.0,1322807.0,5.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,HEPB3,"HepB, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,23921888.0,16171515.0,68.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,HIB3,"Hib, 3rd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,23921888.0,16171515.0,68.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,IPV1,"Inactivated polio-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,23921888.0,17155089.0,72.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,IPV2,"Inactivated polio-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,23921888.0,4826034.0,20.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,23921888.0,15171073.0,63.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,22366509.0,8228477.0,37.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,MCV2X2,Measles-containing vaccine 2nd dose by 2 years of age,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,21867796.0,8717163.0,40.0
WB_LONG,WB_LONG_LIC,Low income,2022.0,MENA_C,"Meningococcal A conjugate vaccine, last dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,16426147.0,3665813.0,22.0
