GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,MUMPS,Mumps,"per 1,000,000 total population",344.3
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",35.2
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.4
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,RUBELLA,Rubella,"per 1,000,000 total population",29.4
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.1
WHO_REGIONS,SEAR,South-East Asia Region,2009.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.5
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",1.1
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,MEASLES,Measles,"per 1,000,000 total population",40.6
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,MUMPS,Mumps,"per 1,000,000 total population",129.6
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",30.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.0
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,RUBELLA,Rubella,"per 1,000,000 total population",12.8
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.6
WHO_REGIONS,SEAR,South-East Asia Region,2008.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.3
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",3.1
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,MEASLES,Measles,"per 1,000,000 total population",41.7
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,MUMPS,Mumps,"per 1,000,000 total population",96.6
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",32.0
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.6
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,RUBELLA,Rubella,"per 1,000,000 total population",24.5
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,TTETANUS,Total tetanus,"per 1,000,000 total population",5.3
WHO_REGIONS,SEAR,South-East Asia Region,2007.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.9
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",2.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,MEASLES,Measles,"per 1,000,000 total population",56.4
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,MUMPS,Mumps,"per 1,000,000 total population",96.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",20.2
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.3
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,RUBELLA,Rubella,"per 1,000,000 total population",7.6
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,TTETANUS,Total tetanus,"per 1,000,000 total population",2.9
WHO_REGIONS,SEAR,South-East Asia Region,2006.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.8
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",1.2
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,MEASLES,Measles,"per 1,000,000 total population",51.8
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,MUMPS,Mumps,"per 1,000,000 total population",104.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",25.0
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.8
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,RUBELLA,Rubella,"per 1,000,000 total population",32.3
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,TTETANUS,Total tetanus,"per 1,000,000 total population",3.9
WHO_REGIONS,SEAR,South-East Asia Region,2005.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.3
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",5.2
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.6
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,MEASLES,Measles,"per 1,000,000 total population",66.2
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,MUMPS,Mumps,"per 1,000,000 total population",141.4
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",23.8
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.2
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,RUBELLA,Rubella,"per 1,000,000 total population",4.9
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,TTETANUS,Total tetanus,"per 1,000,000 total population",4.1
WHO_REGIONS,SEAR,South-East Asia Region,2004.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,CRS,Congenital rubella syndrome,"per 10,000 live births",1.6
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.0
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.6
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,MEASLES,Measles,"per 1,000,000 total population",56.8
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,MUMPS,Mumps,"per 1,000,000 total population",154.9
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",26.6
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.4
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,RUBELLA,Rubella,"per 1,000,000 total population",13.4
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,TTETANUS,Total tetanus,"per 1,000,000 total population",4.3
WHO_REGIONS,SEAR,South-East Asia Region,2003.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.4
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.8
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,MEASLES,Measles,"per 1,000,000 total population",46.9
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,MUMPS,Mumps,"per 1,000,000 total population",153.8
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",25.5
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",2.9
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,RUBELLA,Rubella,"per 1,000,000 total population",13.5
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,TTETANUS,Total tetanus,"per 1,000,000 total population",8.6
WHO_REGIONS,SEAR,South-East Asia Region,2002.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.2
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.9
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,MEASLES,Measles,"per 1,000,000 total population",50.7
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,MUMPS,Mumps,"per 1,000,000 total population",139.2
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",26.7
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.5
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,RUBELLA,Rubella,"per 1,000,000 total population",9.1
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,TTETANUS,Total tetanus,"per 1,000,000 total population",5.8
WHO_REGIONS,SEAR,South-East Asia Region,2001.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.7
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.5
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,MEASLES,Measles,"per 1,000,000 total population",50.3
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,MUMPS,Mumps,"per 1,000,000 total population",113.3
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",24.3
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.1
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,RUBELLA,Rubella,"per 1,000,000 total population",14.1
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,TTETANUS,Total tetanus,"per 1,000,000 total population",7.4
WHO_REGIONS,SEAR,South-East Asia Region,2000.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,CRS,Congenital rubella syndrome,"per 10,000 live births",0.6
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.4
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,MEASLES,Measles,"per 1,000,000 total population",31.1
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,MUMPS,Mumps,"per 1,000,000 total population",418.6
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",8.3
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,RUBELLA,Rubella,"per 1,000,000 total population",62.2
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,TTETANUS,Total tetanus,"per 1,000,000 total population",4.3
WHO_REGIONS,SEAR,South-East Asia Region,1999.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",1.4
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,MEASLES,Measles,"per 1,000,000 total population",41.0
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",35.3
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,TTETANUS,Total tetanus,"per 1,000,000 total population",7.6
WHO_REGIONS,SEAR,South-East Asia Region,1998.0,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",4.4
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,MEASLES,Measles,"per 1,000,000 total population",77.1
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",27.9
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,TTETANUS,Total tetanus,"per 1,000,000 total population",9.1
WHO_REGIONS,SEAR,South-East Asia Region,1997.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.2
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,MEASLES,Measles,"per 1,000,000 total population",69.3
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",51.6
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,TTETANUS,Total tetanus,"per 1,000,000 total population",27.8
WHO_REGIONS,SEAR,South-East Asia Region,1996.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",3.5
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,MEASLES,Measles,"per 1,000,000 total population",69.7
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",19.0
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,TTETANUS,Total tetanus,"per 1,000,000 total population",15.9
WHO_REGIONS,SEAR,South-East Asia Region,1995.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.5
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,MEASLES,Measles,"per 1,000,000 total population",107.1
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",37.8
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,TTETANUS,Total tetanus,"per 1,000,000 total population",29.9
WHO_REGIONS,SEAR,South-East Asia Region,1994.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",5.7
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,MEASLES,Measles,"per 1,000,000 total population",101.4
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",48.8
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,TTETANUS,Total tetanus,"per 1,000,000 total population",18.1
WHO_REGIONS,SEAR,South-East Asia Region,1993.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",6.7
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,MEASLES,Measles,"per 1,000,000 total population",123.5
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",66.4
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,TTETANUS,Total tetanus,"per 1,000,000 total population",16.5
WHO_REGIONS,SEAR,South-East Asia Region,1992.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.1
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,MEASLES,Measles,"per 1,000,000 total population",157.6
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",80.0
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,TTETANUS,Total tetanus,"per 1,000,000 total population",19.0
WHO_REGIONS,SEAR,South-East Asia Region,1991.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",8.8
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,MEASLES,Measles,"per 1,000,000 total population",171.4
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",118.9
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,TTETANUS,Total tetanus,"per 1,000,000 total population",27.5
WHO_REGIONS,SEAR,South-East Asia Region,1990.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.1
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,MEASLES,Measles,"per 1,000,000 total population",344.6
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",214.5
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,TTETANUS,Total tetanus,"per 1,000,000 total population",33.4
WHO_REGIONS,SEAR,South-East Asia Region,1989.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",15.6
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,MEASLES,Measles,"per 1,000,000 total population",232.7
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.4
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",154.8
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,TTETANUS,Total tetanus,"per 1,000,000 total population",27.4
WHO_REGIONS,SEAR,South-East Asia Region,1988.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",11.4
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,MEASLES,Measles,"per 1,000,000 total population",258.8
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",167.2
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,TTETANUS,Total tetanus,"per 1,000,000 total population",28.7
WHO_REGIONS,SEAR,South-East Asia Region,1987.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",10.2
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,MEASLES,Measles,"per 1,000,000 total population",166.8
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",176.0
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,TTETANUS,Total tetanus,"per 1,000,000 total population",33.5
WHO_REGIONS,SEAR,South-East Asia Region,1986.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",16.3
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,MEASLES,Measles,"per 1,000,000 total population",206.9
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",190.3
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,TTETANUS,Total tetanus,"per 1,000,000 total population",39.9
WHO_REGIONS,SEAR,South-East Asia Region,1985.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",19.7
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,MEASLES,Measles,"per 1,000,000 total population",261.8
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",189.9
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,TTETANUS,Total tetanus,"per 1,000,000 total population",37.8
WHO_REGIONS,SEAR,South-East Asia Region,1984.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",18.1
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,MEASLES,Measles,"per 1,000,000 total population",184.6
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.2
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",237.2
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,TTETANUS,Total tetanus,"per 1,000,000 total population",45.3
WHO_REGIONS,SEAR,South-East Asia Region,1983.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",22.1
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,MEASLES,Measles,"per 1,000,000 total population",234.7
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",352.3
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,TTETANUS,Total tetanus,"per 1,000,000 total population",52.8
WHO_REGIONS,SEAR,South-East Asia Region,1982.0,YFEVER,Yellow fever,"per 1,000,000 total population",
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",30.6
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,MEASLES,Measles,"per 1,000,000 total population",283.9
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,NTETANUS,Neonatal tetanus,per 1000 live births,0.3
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,PERTUSSIS,Pertussis,"per 1,000,000 total population",405.3
WHO_REGIONS,SEAR,South-East Asia Region,1981.0,POLIO,Poliomyelitis,"per 1,000,000 <15 population",
