GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,CASES
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,MUMPS,Mumps,10144.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,NTETANUS,Neonatal tetanus,1113.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,PERTUSSIS,Pertussis,7152.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,POLIO,Poliomyelitis,175.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,RUBELLA,Rubella,2363.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,TTETANUS,Total tetanus,1541.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,DIPHTHERIA,Diphtheria,170.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,MEASLES,Measles,15670.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,MUMPS,Mumps,8176.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,NTETANUS,Neonatal tetanus,951.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,PERTUSSIS,Pertussis,14213.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,POLIO,Poliomyelitis,58.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,RUBELLA,Rubella,12071.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,TTETANUS,Total tetanus,1220.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,CRS,Congenital rubella syndrome,23.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,DIPHTHERIA,Diphtheria,180.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,MEASLES,Measles,23303.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,MUMPS,Mumps,10965.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,NTETANUS,Neonatal tetanus,886.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,PERTUSSIS,Pertussis,10060.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,POLIO,Poliomyelitis,107.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,RUBELLA,Rubella,3685.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,TTETANUS,Total tetanus,1023.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,CRS,Congenital rubella syndrome,1.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,DIPHTHERIA,Diphtheria,251.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,MEASLES,Measles,15069.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,MUMPS,Mumps,14241.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,NTETANUS,Neonatal tetanus,802.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,PERTUSSIS,Pertussis,5164.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,POLIO,Poliomyelitis,728.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,RUBELLA,Rubella,14967.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,TTETANUS,Total tetanus,914.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,CRS,Congenital rubella syndrome,3.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,DIPHTHERIA,Diphtheria,145.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,MEASLES,Measles,59804.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,MUMPS,Mumps,26492.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,NTETANUS,Neonatal tetanus,910.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,PERTUSSIS,Pertussis,81987.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,POLIO,Poliomyelitis,186.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,RUBELLA,Rubella,8368.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,TTETANUS,Total tetanus,847.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,CRS,Congenital rubella syndrome,1.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,DIPHTHERIA,Diphtheria,287.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,MEASLES,Measles,52110.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,MUMPS,Mumps,12351.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,NTETANUS,Neonatal tetanus,1299.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,PERTUSSIS,Pertussis,1161.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,POLIO,Poliomyelitis,113.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,RUBELLA,Rubella,510.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,TTETANUS,Total tetanus,1623.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,DIPHTHERIA,Diphtheria,924.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,MEASLES,Measles,42616.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,MUMPS,Mumps,19861.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,NTETANUS,Neonatal tetanus,1986.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,PERTUSSIS,Pertussis,2650.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,POLIO,Poliomyelitis,110.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,RUBELLA,Rubella,569.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,TTETANUS,Total tetanus,2900.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,DIPHTHERIA,Diphtheria,96.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,MEASLES,Measles,41103.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,MUMPS,Mumps,35431.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,NTETANUS,Neonatal tetanus,1815.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,PERTUSSIS,Pertussis,4257.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,POLIO,Poliomyelitis,143.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,RUBELLA,Rubella,1328.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,TTETANUS,Total tetanus,2038.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,DIPHTHERIA,Diphtheria,175.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,MEASLES,Measles,38592.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,MUMPS,Mumps,65935.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,NTETANUS,Neonatal tetanus,3140.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,PERTUSSIS,Pertussis,2112.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,POLIO,Poliomyelitis,505.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,RUBELLA,Rubella,3122.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,TTETANUS,Total tetanus,2134.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,CRS,Congenital rubella syndrome,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,DIPHTHERIA,Diphtheria,494.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,MEASLES,Measles,71562.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,MUMPS,Mumps,64361.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,NTETANUS,Neonatal tetanus,2321.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,PERTUSSIS,Pertussis,2840.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,POLIO,Poliomyelitis,914.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,RUBELLA,Rubella,5775.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,TTETANUS,Total tetanus,3063.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1999.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,DIPHTHERIA,Diphtheria,399.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,MEASLES,Measles,89478.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,NTETANUS,Neonatal tetanus,2956.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,PERTUSSIS,Pertussis,4367.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,POLIO,Poliomyelitis,555.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,TTETANUS,Total tetanus,3832.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1998.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,DIPHTHERIA,Diphtheria,423.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,MEASLES,Measles,33085.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,NTETANUS,Neonatal tetanus,2799.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,PERTUSSIS,Pertussis,3210.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,POLIO,Poliomyelitis,1255.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1997.0,TTETANUS,Total tetanus,3986.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,DIPHTHERIA,Diphtheria,522.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,MEASLES,Measles,20249.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,NTETANUS,Neonatal tetanus,3008.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,PERTUSSIS,Pertussis,2823.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,POLIO,Poliomyelitis,532.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1996.0,TTETANUS,Total tetanus,4089.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,DIPHTHERIA,Diphtheria,295.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,MEASLES,Measles,20607.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,NTETANUS,Neonatal tetanus,2638.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,PERTUSSIS,Pertussis,3616.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,POLIO,Poliomyelitis,789.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1995.0,TTETANUS,Total tetanus,3316.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,DIPHTHERIA,Diphtheria,312.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,MEASLES,Measles,24578.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,NTETANUS,Neonatal tetanus,3149.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,PERTUSSIS,Pertussis,1707.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,POLIO,Poliomyelitis,1015.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1994.0,TTETANUS,Total tetanus,4183.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,DIPHTHERIA,Diphtheria,405.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,MEASLES,Measles,50758.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,NTETANUS,Neonatal tetanus,3351.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,PERTUSSIS,Pertussis,2065.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,POLIO,Poliomyelitis,2451.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1993.0,TTETANUS,Total tetanus,4858.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,DIPHTHERIA,Diphtheria,1066.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,MEASLES,Measles,89758.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,NTETANUS,Neonatal tetanus,4125.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,PERTUSSIS,Pertussis,4633.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,POLIO,Poliomyelitis,1900.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1992.0,TTETANUS,Total tetanus,5602.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,DIPHTHERIA,Diphtheria,1215.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,MEASLES,Measles,64177.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,NTETANUS,Neonatal tetanus,4374.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,PERTUSSIS,Pertussis,4428.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,POLIO,Poliomyelitis,2126.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1991.0,TTETANUS,Total tetanus,7113.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1990.0,DIPHTHERIA,Diphtheria,3604.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1990.0,MEASLES,Measles,59058.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1990.0,NTETANUS,Neonatal tetanus,4666.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1990.0,PERTUSSIS,Pertussis,27437.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1990.0,POLIO,Poliomyelitis,1498.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1990.0,TTETANUS,Total tetanus,9815.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1989.0,DIPHTHERIA,Diphtheria,6285.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1989.0,MEASLES,Measles,83776.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1989.0,NTETANUS,Neonatal tetanus,6312.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1989.0,PERTUSSIS,Pertussis,40126.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1989.0,POLIO,Poliomyelitis,2307.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1989.0,TTETANUS,Total tetanus,13297.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1988.0,DIPHTHERIA,Diphtheria,4955.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1988.0,MEASLES,Measles,126977.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1988.0,NTETANUS,Neonatal tetanus,9361.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1988.0,PERTUSSIS,Pertussis,78496.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1988.0,POLIO,Poliomyelitis,2339.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1988.0,TTETANUS,Total tetanus,13886.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1987.0,DIPHTHERIA,Diphtheria,6203.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1987.0,MEASLES,Measles,171164.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1987.0,NTETANUS,Neonatal tetanus,9907.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1987.0,PERTUSSIS,Pertussis,68596.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1987.0,POLIO,Poliomyelitis,2988.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1987.0,TTETANUS,Total tetanus,14613.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1986.0,DIPHTHERIA,Diphtheria,6926.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1986.0,MEASLES,Measles,171208.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1986.0,NTETANUS,Neonatal tetanus,11130.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1986.0,PERTUSSIS,Pertussis,102277.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1986.0,POLIO,Poliomyelitis,3935.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1986.0,TTETANUS,Total tetanus,22205.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1985.0,DIPHTHERIA,Diphtheria,8622.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1985.0,MEASLES,Measles,229781.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1985.0,NTETANUS,Neonatal tetanus,8312.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1985.0,PERTUSSIS,Pertussis,111552.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1985.0,POLIO,Poliomyelitis,5604.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1985.0,TTETANUS,Total tetanus,30060.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1984.0,DIPHTHERIA,Diphtheria,5303.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1984.0,MEASLES,Measles,218335.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1984.0,NTETANUS,Neonatal tetanus,7666.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1984.0,PERTUSSIS,Pertussis,99726.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1984.0,POLIO,Poliomyelitis,3467.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1984.0,TTETANUS,Total tetanus,17654.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1983.0,DIPHTHERIA,Diphtheria,7635.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1983.0,MEASLES,Measles,302254.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1983.0,NTETANUS,Neonatal tetanus,8144.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1983.0,PERTUSSIS,Pertussis,124910.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1983.0,POLIO,Poliomyelitis,5307.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1983.0,TTETANUS,Total tetanus,18788.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1982.0,DIPHTHERIA,Diphtheria,12800.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1982.0,MEASLES,Measles,331721.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1982.0,NTETANUS,Neonatal tetanus,7671.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1982.0,PERTUSSIS,Pertussis,181909.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1982.0,POLIO,Poliomyelitis,8797.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1982.0,TTETANUS,Total tetanus,21610.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1981.0,DIPHTHERIA,Diphtheria,19983.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1981.0,MEASLES,Measles,453409.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1981.0,NTETANUS,Neonatal tetanus,5568.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1981.0,PERTUSSIS,Pertussis,173430.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1981.0,POLIO,Poliomyelitis,8688.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1981.0,TTETANUS,Total tetanus,18267.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1980.0,DIPHTHERIA,Diphtheria,19970.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1980.0,MEASLES,Measles,341624.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1980.0,NTETANUS,Neonatal tetanus,5190.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1980.0,PERTUSSIS,Pertussis,171631.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1980.0,POLIO,Poliomyelitis,12622.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,1980.0,TTETANUS,Total tetanus,17721.0
WHO_REGIONS,EUR,European Region,2023.0,CRS,Congenital rubella syndrome,5.0
WHO_REGIONS,EUR,European Region,2023.0,DIPHTHERIA,Diphtheria,262.0
WHO_REGIONS,EUR,European Region,2023.0,INVASIVE_MENING,Invasive meningococcal disease,3063.0
WHO_REGIONS,EUR,European Region,2023.0,MEASLES,Measles,55624.0
WHO_REGIONS,EUR,European Region,2023.0,MUMPS,Mumps,7230.0
WHO_REGIONS,EUR,European Region,2023.0,NTETANUS,Neonatal tetanus,1.0
WHO_REGIONS,EUR,European Region,2023.0,PERTUSSIS,Pertussis,87046.0
WHO_REGIONS,EUR,European Region,2023.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,EUR,European Region,2023.0,RUBELLA,Rubella,297.0
WHO_REGIONS,EUR,European Region,2023.0,TTETANUS,Total tetanus,53.0
WHO_REGIONS,EUR,European Region,2023.0,TYPHOID,Typhoid,1218.0
WHO_REGIONS,EUR,European Region,2023.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EUR,European Region,2022.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,EUR,European Region,2022.0,DIPHTHERIA,Diphtheria,578.0
WHO_REGIONS,EUR,European Region,2022.0,INVASIVE_MENING,Invasive meningococcal disease,2390.0
WHO_REGIONS,EUR,European Region,2022.0,MEASLES,Measles,879.0
WHO_REGIONS,EUR,European Region,2022.0,MUMPS,Mumps,7042.0
WHO_REGIONS,EUR,European Region,2022.0,NTETANUS,Neonatal tetanus,0.0
WHO_REGIONS,EUR,European Region,2022.0,PERTUSSIS,Pertussis,6345.0
WHO_REGIONS,EUR,European Region,2022.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,EUR,European Region,2022.0,RUBELLA,Rubella,218.0
WHO_REGIONS,EUR,European Region,2022.0,TTETANUS,Total tetanus,79.0
WHO_REGIONS,EUR,European Region,2022.0,TYPHOID,Typhoid,409.0
WHO_REGIONS,EUR,European Region,2022.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EUR,European Region,2021.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,EUR,European Region,2021.0,DIPHTHERIA,Diphtheria,62.0
WHO_REGIONS,EUR,European Region,2021.0,INVASIVE_MENING,Invasive meningococcal disease,1295.0
WHO_REGIONS,EUR,European Region,2021.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,EUR,European Region,2021.0,MEASLES,Measles,109.0
WHO_REGIONS,EUR,European Region,2021.0,MUMPS,Mumps,3751.0
WHO_REGIONS,EUR,European Region,2021.0,NTETANUS,Neonatal tetanus,0.0
WHO_REGIONS,EUR,European Region,2021.0,PERTUSSIS,Pertussis,2939.0
WHO_REGIONS,EUR,European Region,2021.0,POLIO,Poliomyelitis,37.0
WHO_REGIONS,EUR,European Region,2021.0,RUBELLA,Rubella,86.0
WHO_REGIONS,EUR,European Region,2021.0,TTETANUS,Total tetanus,70.0
WHO_REGIONS,EUR,European Region,2021.0,TYPHOID,Typhoid,132.0
WHO_REGIONS,EUR,European Region,2021.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EUR,European Region,2020.0,CRS,Congenital rubella syndrome,2.0
WHO_REGIONS,EUR,European Region,2020.0,DIPHTHERIA,Diphtheria,32.0
WHO_REGIONS,EUR,European Region,2020.0,INVASIVE_MENING,Invasive meningococcal disease,2104.0
WHO_REGIONS,EUR,European Region,2020.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,EUR,European Region,2020.0,MEASLES,Measles,11113.0
WHO_REGIONS,EUR,European Region,2020.0,MUMPS,Mumps,12765.0
WHO_REGIONS,EUR,European Region,2020.0,NTETANUS,Neonatal tetanus,1.0
WHO_REGIONS,EUR,European Region,2020.0,PERTUSSIS,Pertussis,21903.0
WHO_REGIONS,EUR,European Region,2020.0,POLIO,Poliomyelitis,1.0
WHO_REGIONS,EUR,European Region,2020.0,RUBELLA,Rubella,212.0
WHO_REGIONS,EUR,European Region,2020.0,TTETANUS,Total tetanus,60.0
WHO_REGIONS,EUR,European Region,2020.0,TYPHOID,Typhoid,282.0
WHO_REGIONS,EUR,European Region,2020.0,YFEVER,Yellow fever,2.0
WHO_REGIONS,EUR,European Region,2019.0,CRS,Congenital rubella syndrome,9.0
WHO_REGIONS,EUR,European Region,2019.0,DIPHTHERIA,Diphtheria,52.0
WHO_REGIONS,EUR,European Region,2019.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,EUR,European Region,2019.0,MEASLES,Measles,106481.0
WHO_REGIONS,EUR,European Region,2019.0,MUMPS,Mumps,24462.0
WHO_REGIONS,EUR,European Region,2019.0,NTETANUS,Neonatal tetanus,1.0
WHO_REGIONS,EUR,European Region,2019.0,PERTUSSIS,Pertussis,60402.0
WHO_REGIONS,EUR,European Region,2019.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,EUR,European Region,2019.0,RUBELLA,Rubella,672.0
WHO_REGIONS,EUR,European Region,2019.0,TTETANUS,Total tetanus,69.0
WHO_REGIONS,EUR,European Region,2019.0,TYPHOID,Typhoid,628.0
WHO_REGIONS,EUR,European Region,2019.0,YFEVER,Yellow fever,0.0
WHO_REGIONS,EUR,European Region,2018.0,CRS,Congenital rubella syndrome,14.0
WHO_REGIONS,EUR,European Region,2018.0,DIPHTHERIA,Diphtheria,73.0
WHO_REGIONS,EUR,European Region,2018.0,JAPENC,Japanese encephalitis,0.0
WHO_REGIONS,EUR,European Region,2018.0,MEASLES,Measles,89148.0
WHO_REGIONS,EUR,European Region,2018.0,MUMPS,Mumps,20114.0
WHO_REGIONS,EUR,European Region,2018.0,NTETANUS,Neonatal tetanus,0.0
WHO_REGIONS,EUR,European Region,2018.0,PERTUSSIS,Pertussis,57219.0
WHO_REGIONS,EUR,European Region,2018.0,POLIO,Poliomyelitis,0.0
WHO_REGIONS,EUR,European Region,2018.0,RUBELLA,Rubella,800.0
WHO_REGIONS,EUR,European Region,2018.0,TTETANUS,Total tetanus,81.0
WHO_REGIONS,EUR,European Region,2018.0,TYPHOID,Typhoid,298.0
